Entity_1	Entity_2	Predicted_class
signaling pathway	binding	effect
signaling pathway	oncology	effect
signaling pathway	binding	effect
signaling pathway	tumor	effect
cancer	antibody	effect
antibody	tumor	no_relation
antibody	binding	no_relation
antibody	oncology	no_relation
antibody	binding	no_relation
antibody	tumor	no_relation
gene expression	severity	no_relation
Asthma	reverse transcription	effect
intermittent	disc	effect
disc	intermittent	effect
intermittent	disc	no_relation
intermittent	disc	no_relation
Skin wound	wound healing	no_relation
Skin wound	Wound healing	no_relation
Skin wound	liver regeneration	no_relation
Skin wound	regeneration	no_relation
Skin wound	regeneration	no_relation
diarrhea	carrier	no_relation
diarrhea	immunoglobulin	no_relation
diarrhea	immunoglobulin	no_relation
diarrhea	immune response	no_relation
severe	nucleus	effect
mild	nucleus	effect
severe	gene expression	effect
gene expression	Acute	no_relation
gene expression	acute	no_relation
Acute	pathogenesis	effect
acute	pathogenesis	no_relation
Severe	hpi	no_relation
pneumonia	hpi	no_relation
severe	hpi	no_relation
pneumonia	transport	no_relation
Pneumonia	transport	no_relation
transport	stable	effect
RNA binding	RNP	no_relation
binding	RNP	no_relation
affected	RNP	no_relation
RNA binding	viral genome replication	no_relation
binding	viral genome replication	no_relation
affected	viral genome replication	no_relation
acute	Pathogenesis	effect
Pathogenesis	intensity	no_relation
envelope	binding	no_relation
envelope	binding	no_relation
envelope	transient	no_relation
plasma membrane	binding	no_relation
plasma membrane	binding	no_relation
plasma membrane	transient	no_relation
binding	plasma membrane	no_relation
plasma membrane	binding	no_relation
plasma membrane	transient	no_relation
binding	signalling	no_relation
binding	signalling	no_relation
transient	signalling	no_relation
mild	pathogenesis	no_relation
mild	pathogenesis	effect
severe	pathogenesis	no_relation
severity	pathogenesis	effect
pathogenesis	severe	no_relation
pathogenesis	severe	no_relation
fever	feeding behavior	no_relation
feeding behavior	binding	no_relation
coma	fast	no_relation
severe	fast	no_relation
pneumonia	reproduction	no_relation
severe	reproduction	no_relation
reproduction	severe	no_relation
immune response	Bronchitis	effect
Bronchitis	immune response	no_relation
Bronchitis	antibody	no_relation
Bronchitis	antibody	no_relation
Bronchitis	antibody	no_relation
Bronchitis	inflammatory response	no_relation
Bronchitis	antibody	no_relation
Bronchitis	antibody	no_relation
Celiac Disease	Immunoglobulin	no_relation
celiac disease	immunoglobulin	no_relation
immunoglobulin	celiac disease	no_relation
immunoglobulin	immunodeficiency	no_relation
immunoglobulin	heterogeneous	no_relation
celiac disease	immunoglobulin	effect
immunoglobulin	celiac disease	no_relation
immunoglobulin	immunodeficiency	no_relation
immunoglobulin	heterogeneous	no_relation
celiac disease	B-cell differentiation	no_relation
celiac disease	B-cell differentiation	no_relation
B-cell differentiation	immunodeficiency	effect
B-cell differentiation	heterogeneous	effect
celiac disease	immunoglobulin	no_relation
celiac disease	immunoglobulin	no_relation
immunoglobulin	immunodeficiency	effect
immunoglobulin	heterogeneous	effect
celiac disease	inheritance	no_relation
celiac disease	inheritance	no_relation
immunodeficiency	inheritance	effect
heterogeneous	inheritance	no_relation
hepatitis	gene expression	no_relation
gene expression	chronic hepatitis	no_relation
gene expression	binding	no_relation
gene expression	binding	no_relation
gene expression	binding	no_relation
hepatitis	synthesis	no_relation
synthesis	chronic hepatitis	no_relation
synthesis	binding	no_relation
synthesis	binding	no_relation
synthesis	binding	no_relation
hepatitis	demethylation	no_relation
chronic hepatitis	demethylation	effect
demethylation	binding	no_relation
demethylation	binding	no_relation
demethylation	binding	no_relation
hepatitis	methylation	no_relation
chronic hepatitis	methylation	no_relation
binding	methylation	no_relation
methylation	binding	no_relation
methylation	binding	no_relation
hepatitis	demethylation	no_relation
chronic hepatitis	demethylation	no_relation
binding	demethylation	no_relation
binding	demethylation	no_relation
demethylation	binding	effect
arthritis	extracellular	no_relation
extracellular	onset	no_relation
extracellular	onset	no_relation
extracellular	arthritis	no_relation
arthritis	B cell homeostasis	no_relation
B cell homeostasis	onset	no_relation
B cell homeostasis	onset	no_relation
B cell homeostasis	arthritis	no_relation
arthritis	antibody	no_relation
onset	antibody	no_relation
antibody	onset	no_relation
antibody	arthritis	no_relation
fever	pathogenesis	effect
severity	viral protein processing	no_relation
cat	dermatitis	no_relation
cat	chronic	effect
cat	hypergammaglobulinaemia	no_relation
cat	mild	no_relation
cat	excluded	no_relation
dermatitis	cat	no_relation
distal	cat	no_relation
chronic	cat	no_relation
hypergammaglobulinaemia	cat	no_relation
mild	cat	no_relation
cat	excluded	no_relation
gene expression	acute	no_relation
gene expression	bronchiolitis	no_relation
schizophrenia	antibody	no_relation
antibody	schizophrenia	no_relation
antibody	schizophrenia	no_relation
antibody	schizophrenia	no_relation
antibody	Schizophrenia	no_relation
frequency	reverse transcription	no_relation
severity	reverse transcription	no_relation
reverse transcription	severe	no_relation
reverse transcription	pneumonia	no_relation
reverse transcription	severe	no_relation
reverse transcription	severe	no_relation
immune response	immunodeficiency	no_relation
immune response	hepatitis	no_relation
Acute	antibody	no_relation
frequent	antibody	no_relation
chronic	antibody	no_relation
frequency	antibody	no_relation
juvenile idiopathic arthritis	antibody	no_relation
respiratory infections	antibody	no_relation
antibody	healthy	no_relation
antibody	recurrent	no_relation
RNAi	hepatocellular carcinoma	no_relation
growth	hepatocellular carcinoma	no_relation
growth	hepatocellular carcinoma	no_relation
growth	hepatocellular carcinoma	no_relation
hepatocellular carcinoma	RNAi	no_relation
hepatocellular carcinoma	RNAi	no_relation
secretion	severe	no_relation
Severe	viral infection	effect
pneumonia	viral infection	no_relation
oat	healthy	no_relation
virion	healthy	no_relation
metabolism	healthy	no_relation
vasodilation	heart failure	no_relation
vasodilation	pulmonary arterial hypertension	no_relation
vasodilation	heart failure	no_relation
vasodilation	pulmonary arterial hypertension	no_relation
onset	NK cell mediated cytotoxicity	no_relation
fever	NK cell mediated cytotoxicity	no_relation
healthy	NK cell mediated cytotoxicity	no_relation
NK cell mediated cytotoxicity	chronic	no_relation
onset	cell associated	no_relation
fever	cell associated	no_relation
healthy	cell associated	no_relation
chronic	cell associated	no_relation
bronchitis	viral nucleocapsid	no_relation
envelope	hepatitis	no_relation
envelope	binding	no_relation
virion	hepatitis	no_relation
virion	binding	no_relation
T cell development	autoimmunity	no_relation
T cell development	chronic infection	no_relation
T cell development	autoimmunity	no_relation
T cell development	autoimmunity	no_relation
memory	autoimmunity	no_relation
memory	chronic infection	no_relation
memory	autoimmunity	no_relation
memory	autoimmunity	no_relation
autoimmunity	cytokine production	no_relation
chronic infection	cytokine production	no_relation
autoimmunity	cytokine production	no_relation
autoimmunity	cytokine production	no_relation
autoimmunity	T cell anergy	no_relation
chronic infection	T cell anergy	no_relation
autoimmunity	T cell anergy	no_relation
autoimmunity	T cell anergy	no_relation
autoimmunity	cytokine production	no_relation
chronic infection	cytokine production	no_relation
autoimmunity	cytokine production	no_relation
autoimmunity	cytokine production	no_relation
Vitamin D deficiency	secretion	no_relation
acute	secretion	no_relation
Vitamin D deficiency	cell surface	no_relation
pre-eclampsia	cell migration	effect
intrauterine growth restriction	cell migration	no_relation
breast cancer	cell migration	no_relation
cell migration	profound	no_relation
pre-eclampsia	placentation	no_relation
intrauterine growth restriction	placentation	no_relation
breast cancer	placentation	no_relation
profound	placentation	no_relation
peritonitis	intracellular	effect
binding	intracellular	effect
peritonitis	MLCK	no_relation
binding	MLCK	no_relation
peritonitis	MLCK	no_relation
binding	MLCK	no_relation
peritonitis	microtubule organising centre	effect
binding	microtubule organising centre	effect
peritonitis	Intracellular	effect
binding	Intracellular	effect
peritonitis	MLCK	effect
binding	MLCK	effect
peritonitis	MLCK	effect
binding	MLCK	effect
Leukemia	cell growth	no_relation
acute	cell growth	no_relation
leukemia	cell growth	no_relation
leukemia	cell growth	no_relation
cell growth	leukemia	no_relation
cell growth	tumor	no_relation
Leukemia	regeneration	no_relation
acute	regeneration	no_relation
leukemia	regeneration	no_relation
leukemia	regeneration	no_relation
regeneration	leukemia	no_relation
regeneration	tumor	no_relation
Leukemia	phosphorylation	no_relation
acute	phosphorylation	no_relation
leukemia	phosphorylation	no_relation
leukemia	phosphorylation	no_relation
leukemia	phosphorylation	no_relation
tumor	phosphorylation	no_relation
Leukemia	mitochondria	effect
acute	mitochondria	effect
leukemia	mitochondria	effect
leukemia	mitochondria	effect
leukemia	mitochondria	no_relation
tumor	mitochondria	no_relation
Leukemia	signal transduction	effect
acute	signal transduction	effect
leukemia	signal transduction	effect
leukemia	signal transduction	effect
leukemia	signal transduction	no_relation
tumor	signal transduction	no_relation
Severe	Ribosome	no_relation
diarrhea	Ribosome	no_relation
Ribosome	hepatitis	no_relation
Severe	ribosome	no_relation
diarrhea	ribosome	no_relation
ribosome	hepatitis	no_relation
Severe	translation	no_relation
diarrhea	translation	no_relation
translation	hepatitis	no_relation
Severe	ribosome	no_relation
diarrhea	ribosome	no_relation
ribosome	hepatitis	no_relation
Severe	translation	no_relation
diarrhea	translation	no_relation
hepatitis	translation	no_relation
Severe	translation	no_relation
diarrhea	translation	no_relation
hepatitis	translation	no_relation
Severe	translation	no_relation
diarrhea	translation	no_relation
hepatitis	translation	no_relation
Severe	translation	no_relation
diarrhea	translation	no_relation
hepatitis	translation	no_relation
Severe	Ribosome	no_relation
diarrhea	Ribosome	no_relation
hepatitis	Ribosome	no_relation
Severe	ribosome	no_relation
diarrhea	ribosome	no_relation
hepatitis	ribosome	no_relation
central	PPI	effect
Hepatitis	PPI	no_relation
viral hepatitis	PPI	effect
PPI	Hepatitis	no_relation
translation	Hepatitis	effect
central	translation	no_relation
Hepatitis	translation	no_relation
viral hepatitis	translation	no_relation
translation	Hepatitis	effect
central	translation	no_relation
Hepatitis	translation	no_relation
viral hepatitis	translation	no_relation
translation	Hepatitis	no_relation
central	translation	no_relation
Hepatitis	translation	no_relation
viral hepatitis	translation	no_relation
translation	Hepatitis	no_relation
central	PPI	effect
Hepatitis	PPI	effect
viral hepatitis	PPI	effect
Hepatitis	PPI	no_relation
central	PPI	effect
Hepatitis	PPI	effect
viral hepatitis	PPI	effect
Hepatitis	PPI	no_relation
central	PPI	effect
Hepatitis	PPI	effect
viral hepatitis	PPI	effect
Hepatitis	PPI	effect
central	translation	effect
Hepatitis	translation	effect
viral hepatitis	translation	effect
Hepatitis	translation	effect
sporadic	pathogenesis	no_relation
pathogenesis	severe	effect
pathogenesis	severe infection	no_relation
pathogenesis	severe	effect
pathogenesis	severity	effect
sporadic	immune response	effect
severe	immune response	effect
immune response	severity	no_relation
mucus	acute	no_relation
acute	mucus	no_relation
acute	mucus	effect
acute	mucus	no_relation
acute	mucus	no_relation
acute	mucus	no_relation
acute	mucus	effect
Mucus	nasal discharge	no_relation
Mucus	central	no_relation
nasal discharge	mucus	no_relation
central	mucus	no_relation
nasal discharge	mucus layer	no_relation
central	mucus layer	no_relation
severe	Paa	effect
diarrhea	Paa	effect
acute	coagulation	effect
severe viral infection	coagulation	effect
coagulation	weight loss	no_relation
coagulation	severity	no_relation
Coughing	membrane	effect
cough	membrane	effect
membrane	cough	no_relation
membrane	cough	effect
membrane	cough	effect
membrane	cough	no_relation
membrane	cough	no_relation
Coughing	membrane	no_relation
cough	membrane	no_relation
membrane	cough	effect
Coughing	membrane	no_relation
cough	membrane	no_relation
cough	membrane	effect
membrane	cough	no_relation
membrane	cough	no_relation
membrane	cough	no_relation
membrane	cough	no_relation
severity	growth	no_relation
growth	onset	no_relation
severity	reproduction	no_relation
reproduction	onset	no_relation
severity	growth	no_relation
growth	onset	no_relation
severity	growth	no_relation
onset	growth	no_relation
severity	reproduction	no_relation
onset	reproduction	no_relation
antibody	peripheral	no_relation
antibody	frequency	no_relation
antibody	melanoma	no_relation
antibody	melanoma	no_relation
antibody	peripheral	no_relation
antibody	frequency	no_relation
antibody	melanoma	no_relation
antibody	melanoma	no_relation
peripheral	antibody	no_relation
frequency	antibody	no_relation
melanoma	antibody	no_relation
melanoma	antibody	no_relation
antibody	melanoma	no_relation
peripheral	antibody	no_relation
frequency	antibody	no_relation
melanoma	antibody	no_relation
melanoma	antibody	no_relation
melanoma	antibody	no_relation
severe	antibody	no_relation
hepatitis	RNA replication	effect
chronic	RNA replication	effect
RNA replication	RNA binding	effect
RNA replication	RNA binding	effect
hepatitis	RNA replication	effect
chronic	RNA replication	effect
RNA replication	RNA binding	effect
